system:index,NDVI,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,deforestation,geometry_name,year,.geo
945,0.7475791642814972,0.04800819079714068,0.0629812418687524,0.05444034787072706,0.29984593802489024,0.16274733337377467,0.0733612905889272,0.00425423696884831,donor36.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
946,0.7164801400272999,0.05493901075813801,0.07026698105977164,0.06611798964399779,0.3098933945014254,0.17884451549549107,0.08488328131200638,0.00269434683846881,donor37.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
947,0.7292645933109907,0.0516612522314805,0.06613533116284137,0.05824436862504194,0.29221670136792854,0.16437822275739705,0.07455456357020991,0.01467090937557661,donor38.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
948,0.8263999178942856,0.024235147906762976,0.04160455873604404,0.02867607527734784,0.2906924686409337,0.14132870605699957,0.05385632321751918,8.963331012826526E-6,donor39.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
949,0.7687821417710395,0.04439497612982543,0.059570291018847005,0.0510035183015834,0.3084856786804814,0.16312668064673186,0.07161377689910507,0.0013074559478271775,donor40.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
950,0.8028740213553374,0.022062475961732993,0.04066874099064992,0.02936518750911053,0.2772646350823154,0.13824052844784906,0.054625523262602026,0.017735644834194715,donor41.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
951,0.6269937079920243,0.03965607724213745,0.06625762625451025,0.06786448224653535,0.2936063399470155,0.2328796397768965,0.11930406961694243,0.01313819990484354,donor42.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
952,0.6419227255987086,0.028179741642451055,0.04623426394895379,0.03527617339786106,0.24040178347612023,0.12721325278095036,0.05375169281924247,0.0026837283739524396,donor43.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
953,0.6923874234827205,0.055266192350237595,0.07217968030115797,0.0687741445917126,0.30638924097639214,0.18868779665546212,0.09290736451099209,0.012850514817745743,donor44.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
954,0.7418565479143086,0.028550616220396372,0.05046388042208268,0.04368323729783056,0.28984005683866554,0.1809016213097988,0.08153315551807039,0.003753679779637248,donor45.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
955,0.6914575684880138,0.06051095224119016,0.0750661104704327,0.07525533459579786,0.29021897937618996,0.17293620329221945,0.08268246477939119,0.015469403689616336,donor46.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
956,0.7379495764027848,0.034426754648892416,0.0547278959038134,0.04584580401409652,0.2964133898590276,0.17158630426566857,0.0778151833190202,0.008232033968851336,donor47.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
957,0.7956429699359218,0.026921057676679783,0.04809285746170135,0.03682429243069923,0.3105419061096963,0.17164603740851914,0.07496250142492242,0.04487585262959477,donor48.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
958,0.8067348507104096,0.02402064081205781,0.04284783888702196,0.03227975648473557,0.29377233086315857,0.15598802797470881,0.06416380121204937,0.0032360810413703985,donor49.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
959,0.7086060441593538,0.03187045135395737,0.052707631247903355,0.045635322303339367,0.2735798396296345,0.16962989466992834,0.0836992974739711,0.011654059694667394,donor50.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
960,0.8008862445831626,0.02828573719927681,0.05142410285502103,0.038281113856608644,0.3379310765112711,0.1772993659314873,0.074906259322893,0.02134072253690673,donor51.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
961,0.6415829564095271,0.04093802220486847,0.059066649184435625,0.0543175582763261,0.25054406023335146,0.17231541942065148,0.08778214953197165,0.0030263852680499515,donor52.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
962,0.8271702166180015,0.022947557650800126,0.0433696754063217,0.030369393479723717,0.32088076910670243,0.15948223975923978,0.06391347140136117,0.017529165567572315,donor53.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
963,0.8330776631211066,0.02344078525685863,0.04067029829027371,0.027565255905965876,0.29267113053061355,0.13940854448333806,0.05293631601962001,1.1950251104651336E-5,donor54.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
964,0.8094372573822365,0.026172345446205017,0.04349205101883642,0.030946719830257274,0.28925154288446653,0.14531830405822746,0.05642741803307603,0.0021608674555706003,donor55.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
965,0.7359039077292581,0.05594299963026857,0.06888358540907198,0.0634459320955091,0.3029514327234084,0.17432957267516308,0.07978972034065153,0.005543609624409461,donor56.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
966,0.8271215945217177,0.0258690581687001,0.042521268059350054,0.029494287386423883,0.2958246431020249,0.14274556470651506,0.055206773043878506,6.116777372469468E-5,donor57.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
967,0.6881850570377833,0.061423830597245266,0.0760937448697658,0.07658330811548401,0.2881528380746101,0.17546279159397118,0.0833193922612894,0.011656385033044364,donor58.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
968,0.8132156891431291,0.02819516477364067,0.04784372998492574,0.03632256575477954,0.32107696858187507,0.16831568574686678,0.0703804062918559,0.012837102656852372,donor59.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
969,0.8123110988289455,0.020846641348403496,0.040206747604000226,0.027590025264768055,0.2849620237308704,0.1273531889336959,0.04594907528478486,0.0024388612673713833,donor60.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
970,0.8248813432189546,0.022345133593800484,0.04060581963635089,0.027898591039632326,0.2972454991748338,0.1440517987845964,0.05539596811319563,0.010303649336885469,donor61.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
971,0.7691256465868009,0.04810373189014417,0.06270883415242254,0.05391641558193724,0.31298310602987667,0.16538243660415655,0.07346135741302978,0.00111676548250455,donor62.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
972,0.8360727432981755,0.022747176469888067,0.039575576871988705,0.026142840074208352,0.28962343303338733,0.13849105205616646,0.051670271511538954,1.528383612059558E-4,donor63.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
973,0.7355630404779666,0.060365893298700214,0.07109013128901265,0.06359938351003619,0.30472293249279636,0.15854585230377735,0.0719436785914145,0.006523698076369508,donor64.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
974,0.8079840529681942,0.023028973090728048,0.04171835219556884,0.031033839101657128,0.2859307014233928,0.14689685046692338,0.05962130416509775,0.01366937134225328,donor65.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
975,0.6386405251973939,0.04007709207735729,0.05910848863231769,0.05495926381720311,0.2526510479818988,0.1809422216433005,0.09467774414937437,0.008554985835953113,donor66.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
976,0.7214673603155664,0.03164010335689899,0.054354408125152257,0.049242229380678446,0.2989911759464325,0.19318617438678554,0.08996646673566194,0.02279697926057136,donor67.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
977,0.8201136831400296,0.02334789685462613,0.04182299730367278,0.02930366365034488,0.29514381332689127,0.14823087615796857,0.057711232468177213,1.9904458598726116E-4,donor68.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
978,0.7955382803379751,0.027251858020855797,0.048409310037201274,0.037531311654882306,0.3208140995723069,0.17189938858011442,0.07411852379800751,0.012289271552248696,donor69.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
979,0.8091475872488597,0.025172774573853012,0.0458452864982957,0.033904996001391886,0.315726741702688,0.16709459205069455,0.07049079707517883,0.03578080564706256,donor70.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
980,0.6850402003623597,0.02714613471843859,0.04493956667813335,0.03303781065223356,0.25996750715354233,0.1344370995011059,0.05523425254428527,0.003382128364843458,donor71.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
981,0.7857180370050415,0.032278300656295125,0.05218549913140158,0.04234158789236934,0.3156463540788556,0.17574302736189826,0.07705362612280603,0.010064758209081526,donor72.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
982,0.6389715965130184,0.07434726779209973,0.09333316739524092,0.09038174600793512,0.3278409460581782,0.22233197344795672,0.1092505237639049,0.010309475616574333,donor73.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
983,0.7582028547580199,0.05226520570687592,0.06581748082138648,0.05698373074186151,0.3089641598082083,0.16155564664283778,0.0718275891461359,4.136272330727208E-4,donor74.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
984,0.6593753301588697,0.062453055538047794,0.07941586094007361,0.07988932818417568,0.3143212416168967,0.20547733589676082,0.10307745593716586,0.007180671004901815,donor75.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
985,0.6062339393322488,0.04329263380963174,0.06196886580202768,0.05953733422852367,0.24375364324683765,0.18784660500230124,0.10182208141268,0.006213346788587023,donor76.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
986,0.6578569343174817,0.031338314815114045,0.05515457806091661,0.05605457618897677,0.2683188671200374,0.20815305412941007,0.10165147947622823,0.009328093063985654,donor77.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
987,0.7374252423711748,0.042478063876701465,0.05919059492190928,0.053132270007286785,0.29686192589817123,0.17066892072799764,0.07878185956223353,0.007727970653427252,donor78.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
988,0.8152567523138857,0.025707918819302098,0.04650331326594454,0.0346610707772622,0.326491296380308,0.16987962255722577,0.07082021432091505,0.014183808093614745,donor79.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
989,0.8343710122281801,0.022544546891045607,0.03987466715594231,0.02594589953987236,0.29517219970400277,0.13878530950787335,0.051970233416613436,1.85901249256395E-5,donor80.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
990,0.747820376968539,0.05039606307164295,0.06500953250044274,0.057150706338111056,0.3049847173229565,0.1665799945398827,0.0753592308258603,0.0024400548287046657,donor81.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
991,0.8026201603314964,0.02689907714678823,0.04490489549528771,0.03417352250894931,0.2922547707275601,0.15126093708059174,0.062096168411195446,0.004167248739457308,donor82.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
992,0.669278635828983,0.05541453657090813,0.07613009727874374,0.07425338922211618,0.31709669237996946,0.2120444836899503,0.10646101341508678,0.003731230686198044,donor83.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
993,0.758530174095704,0.043524098846012715,0.059315856079516345,0.049966496506340365,0.2949638685128222,0.15973408786394383,0.06917706760325151,0.0032228810898117413,donor84.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
994,0.726878382057888,0.03062290408689814,0.05053492985306296,0.04207305204028588,0.2735781020616879,0.16628220378791084,0.07689090699055741,0.013475651254851544,donor85.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
995,0.8145599204037993,0.0277642066229885,0.04492496376472476,0.032186327604832435,0.2973318671486252,0.14743134035263808,0.0578706468983866,0.0015281482456919388,donor86.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
996,0.7914677091648443,0.03708485999707732,0.053958690488048106,0.04203863446248065,0.30730745851061325,0.15536441446768115,0.06498211106853993,0.0011033920182209134,donor87.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
997,0.8191759527508538,0.023996895120027048,0.04181881108987597,0.02986315562062661,0.29200586845044474,0.14646920360023802,0.05768657599505331,7.737440848907796E-4,donor88.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
998,0.8512781679120424,0.019733831262814524,0.03826834472095021,0.02421986287184523,0.3044485106944429,0.13774916331370798,0.05116755039100962,5.673487791550086E-4,donor89.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
999,0.7379873615402495,0.035697745930689646,0.05541802643380354,0.046300804873549165,0.296843179082748,0.1701775953989173,0.07727906108613296,0.006780006759748616,donor90.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1000,0.8223833647962194,0.022242394656182586,0.04096403881983062,0.02951697188034202,0.29749494818704264,0.14786361298477482,0.05829576131531949,0.0026149844352720206,donor91.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1001,0.7733546357141228,0.04082497970013975,0.05595679506293252,0.047637331043765656,0.29603100933728144,0.1545372836608074,0.06651155468015339,0.004980747322510152,donor92.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1002,0.6607547224281805,0.037447470413713206,0.0619546472220886,0.06188573445332497,0.29764029597157227,0.2219103290011306,0.10973768435428446,0.029214904595656847,donor93.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1003,0.6750472718519883,0.06590386972237822,0.0781494791658958,0.07642785657198886,0.2858515677494125,0.18141127906182009,0.08967764907702193,0.028276343070650863,donor94.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1004,0.6685678046070429,0.035531357534607885,0.060434811006460226,0.059325815610773554,0.29839098675847303,0.22043412402500906,0.10977530387182931,0.021377239011385576,donor95.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1005,0.6773674911872534,0.03487000947305891,0.059686396743494116,0.057880306239131395,0.2980750321863006,0.2123927227615547,0.10259549378628346,0.022035537747971977,donor96.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1006,0.6243122143020727,0.06771810612196681,0.08590782488284283,0.08793468324588412,0.30780183257054194,0.2199058753994518,0.11312067310676412,0.011234765443213212,donor97.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1007,0.7776567156418293,0.028410159089883723,0.0461973391637345,0.0354262635901179,0.28537485198113927,0.15367599340871066,0.06443696049209531,0.0031677188084146724,donor98.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1008,0.6156778643846562,0.07778243811822634,0.09387449741868747,0.09657058364666318,0.3137666884794715,0.22470811796940554,0.1153567874155305,0.0157715073989146,donor99.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1009,0.7667289486246851,0.02824430782482249,0.048754776375927074,0.04079098637737104,0.29515728752909337,0.17282696759592325,0.07635401715473177,0.005466725372713704,donor100.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1010,0.8257655686840187,0.02285143111969655,0.040680047936913,0.029532516795538914,0.29492494439698874,0.1366810834017978,0.05405037457533211,0.0025144616539439246,treated,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1011,0.7021484908911859,0.05957474404966129,0.07384486743323536,0.07049765408769376,0.30328976587401113,0.18436400886734516,0.08724638070149747,0.019576527180945838,donor1.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1012,0.7309615645808231,0.056234844985787916,0.07602004579676908,0.06608441529412977,0.3574669890914952,0.1902972219688458,0.09067875448957796,0.007031379286039336,donor2.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1013,0.8310102187018563,0.020206751117120763,0.04028423780500827,0.02822145936243509,0.30834590092692105,0.14833110582243775,0.057974617169779114,0.00620746751070948,donor3.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1014,0.6875766148997041,0.03620288591820448,0.06339907403864971,0.05810702301943597,0.31165709337924774,0.21877039934261525,0.10529703347402415,0.01089608302611482,donor4.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1015,0.32422793863366345,0.0397186759772886,0.05579026581816968,0.04654663307618134,0.1582695501964289,0.08197952981892255,0.04065621620893868,3.453346007469196E-4,donor5.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1016,0.7098835069613756,0.062044344650853865,0.0771766348271883,0.07093872696778651,0.3379090394407859,0.19037843729293333,0.09665756084873216,0.012714278913760391,donor6.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1017,0.6744386820425866,0.10062416642346554,0.10403524751493615,0.10232672781537135,0.35956184569763255,0.1963899854948327,0.10137120942851784,0.0033552352103467468,donor7.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1018,0.6776686809778105,0.08771467094508645,0.0940652303119156,0.09106079850694544,0.33816198411015796,0.18835647548696477,0.09321417859619577,0.009671794446206609,donor8.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1019,0.69133347237977,0.08174596609228309,0.08800216881357259,0.08349518658590337,0.3120256805023997,0.1726561519716789,0.0805207964048171,0.0020921030428451616,donor9.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1020,0.6547281497729269,0.08142835109140323,0.09287787067165905,0.0900835174472427,0.34250749119736174,0.19400343593095082,0.10209181199394377,0.016032635300261618,donor10.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1021,0.49731316479070725,0.11853511236557618,0.12771998615767763,0.13888951619084106,0.3207046507557259,0.2764027408424048,0.15267590257126082,0.00667115396326572,donor11.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1022,0.6240652630989069,0.11171335136504296,0.11607610472736991,0.11658462382926803,0.34693708758201935,0.21869221709355396,0.11782162840328467,0.01401636455002176,donor12.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1023,0.762805750955908,0.043852762970430476,0.0647777860829192,0.05337638186346681,0.3555441876436002,0.1846177350616342,0.08480128707548296,0.005527034139753647,donor13.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1024,0.7379106779513627,0.02714962308273708,0.04803619613337489,0.04074678695042075,0.2776297915470784,0.16172001289498725,0.07562246903428593,0.012077588951152542,donor14.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1025,0.7246953287584418,0.034045321891457675,0.05662446932412972,0.04840517185687227,0.3017905336530349,0.17874570953978935,0.08320167808338881,0.010233210772224086,donor15.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1026,0.7118275420740442,0.0340236546994777,0.060638156299804735,0.053688932805848494,0.31678598710730244,0.21170027785449147,0.09988453667402089,0.010332104184957568,donor16.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1027,0.704381900774474,0.03843800439976249,0.05715268942789477,0.04946792992268615,0.2770297465388221,0.16076793095431727,0.07476842725210081,0.001137940605051346,donor17.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1028,0.5144850633872171,0.11229113225477128,0.12232724212961138,0.1321158802396949,0.32065074560682166,0.26654278341132126,0.14612334375204167,0.008537587069870796,donor18.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1029,0.5712024935447492,0.16239962362174254,0.15227243600712553,0.15818703517846153,0.352474766589078,0.22666001991388587,0.11792284796465977,5.892223046006166E-4,donor19.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1030,0.726456285068271,0.04708394567415252,0.06895306296734338,0.05974373909324451,0.3387464279327749,0.1893133484924933,0.09057947869852258,0.008852875591539158,donor20.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1031,0.7422553294824848,0.031167202535387916,0.052461064550339234,0.04389228671254632,0.29993741885534336,0.17088891864297595,0.07807297906491165,0.007478977493964415,donor21.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1032,0.6674815567364167,0.08645397956345048,0.09547400578235211,0.09388858348893576,0.3372776676544568,0.2034740380476895,0.10528946712170374,0.007288867025020797,donor22.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1033,0.726239251356078,0.05913385448908876,0.07191666737523109,0.06452114361090344,0.3265495843960111,0.17198021428654514,0.08375342614069431,5.499372554809182E-4,donor23.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1034,0.6895410376445686,0.03467617524318021,0.05631074280618232,0.05109307958212635,0.2867342368465132,0.1829410115642177,0.09036911910525691,0.010287541520062208,donor24.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1035,0.6644010289799641,0.07665510169585565,0.08932089873717794,0.08570894368651102,0.340383033980918,0.19219527544730255,0.10025206818972623,0.016641482711238047,donor25.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1036,0.8419613918012262,0.020608294778757905,0.04003296934222082,0.026777964866563145,0.3104256529176912,0.1458126500030263,0.05557800515702532,5.795813211491175E-4,donor26.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1037,0.816686789142199,0.021574492841945198,0.041357406710451045,0.030649493046471136,0.3001850846173051,0.14998783288118517,0.060927621823871604,0.005496137849079025,donor27.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1038,0.7083504437499811,0.049233048354508466,0.07199779281038353,0.0641938194154361,0.33675678048026014,0.1968146444033854,0.09510076952478301,0.007950201439845673,donor28.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1039,0.6517080483593706,0.061804181363340545,0.0840431129424608,0.08062547371967334,0.33186291335311097,0.21396701808153845,0.1092193925819242,0.017647920459403152,donor29.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1040,0.8332514542271282,0.020058131536635073,0.0401177066174413,0.02797099564945961,0.3104791072532203,0.14748907908955325,0.057002404998874844,0.010306395277069912,donor30.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1041,0.7948533429903305,0.03357773621595098,0.05143641152303571,0.04109902940952778,0.3156613675597343,0.15569569474543585,0.06557658259405624,0.01315056152113498,donor31.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1042,0.705362541623231,0.05830164233515773,0.07749618089066007,0.07038447881057408,0.3436189917375721,0.19934967846318485,0.10001834374816669,0.01364933304612481,donor32.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1043,0.8208727082680704,0.025353665269102266,0.04513111451658577,0.032698618257823574,0.31888998633341437,0.1534932682032094,0.061949807709373764,0.002623614663256607,donor33.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1044,0.7915033210078407,0.023320869598901457,0.04500554373450385,0.03416313353946452,0.2968738116833356,0.16272925172925032,0.06735458125111017,0.0028238109482500748,donor34.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1045,0.6929080142232267,0.06377986783249634,0.07892353978153611,0.07251952922644384,0.31010220683867545,0.17588180819251883,0.08172654892459236,0.007890010694505201,donor35.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1046,0.5444465202525248,0.18561737574271295,0.17295302065189402,0.18170954977990042,0.36161875974763064,0.2447965456853227,0.1351717033311902,0.0013142595605347284,donor36.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1047,0.7497839872936709,0.04068707625307801,0.059773514608912344,0.05047309310835322,0.3151350113375961,0.16879371515452332,0.077101157290535,0.004141548314782142,donor37.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1048,0.5684202063716218,0.15031407743220002,0.1456875879107587,0.1508972237842551,0.34357310700177673,0.224873602627897,0.12137028365136505,7.879257204677366E-4,donor38.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1049,0.8149532655895664,0.0292012377835235,0.04785451275112867,0.03518510189352325,0.31650582826307233,0.15017147077719284,0.06105013091561221,3.099713643992819E-5,donor39.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1050,0.6675694739723123,0.11012942937568604,0.11323747382629881,0.11166522151382961,0.3479841734298923,0.2061486790664794,0.10081728112140578,0.00352994499343873,donor40.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1051,0.8195018487171222,0.019981639357136524,0.04044826694297231,0.028339227613458196,0.29498219789427493,0.14068547641983192,0.054932001483359104,0.004106268892753396,donor41.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1052,0.5118092400592957,0.1282617925933147,0.135558879008265,0.14558736264566013,0.3336517762296241,0.2701989256158521,0.15143919021833582,0.015296139061370064,donor42.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1053,0.6262070093027174,0.03777507124353745,0.05619390855823497,0.0471901589935677,0.25548529023550465,0.13943014748907376,0.06316680876836767,0.0013652147337762425,donor43.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1054,0.7339700857381899,0.04606598875449525,0.0659248423613197,0.05690934225485469,0.325300661758603,0.17684322831995505,0.08255823155197224,0.004854217752414066,donor44.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1055,0.7418862152603014,0.02697552604129634,0.05025800881920781,0.0436700438177631,0.295228826999629,0.1856776553884574,0.0841247110473434,0.010267513250351634,donor45.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1056,0.6180271836368487,0.10660315534040739,0.11150860086911182,0.11559449323693982,0.3181280306594054,0.1969304415315366,0.10212597839118531,0.007486622438165284,donor46.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1057,0.7263647663364892,0.042207528588116376,0.06296836710522075,0.05510989165935425,0.31368104352213055,0.18159120915556873,0.08523160708672427,0.007596069498137542,donor47.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1058,0.7286812769314692,0.059621970929583934,0.07600176157896939,0.06752252016909195,0.3449663302174663,0.1903546780106297,0.0955675726701105,0.025730129900294902,donor48.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1059,0.8102246875403707,0.02364907094957707,0.04419906536927629,0.03318479927374959,0.31127815207092185,0.16022282329317242,0.06624880483038349,0.00522421037566006,donor49.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1060,0.7300911716961664,0.02732982213022865,0.04993772955372188,0.04201533483981136,0.28385006109532607,0.16741684567521595,0.07867924516046386,0.008403334307348092,donor50.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1061,0.7386624682207275,0.055876079792069815,0.07336825521241372,0.06431208291330683,0.35330523658462293,0.18790318430642636,0.08938898962100937,0.010499350602965534,donor51.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1062,0.6295115643010815,0.046760774965629866,0.06371930042666626,0.06093788786284386,0.25852645835469995,0.17867934297377366,0.09296802354245826,0.0014264100357008448,donor52.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1063,0.7636707223535217,0.05068676670939547,0.06798566110560568,0.0571626974988284,0.35561482887270823,0.18014841307125412,0.08520088656205825,0.024255717610249777,donor53.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1064,0.8223599241698155,0.029030804351004007,0.047510225822308357,0.03459267115603785,0.31979481042828173,0.14870719790312387,0.0599719305097877,9.662888626301238E-5,donor54.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1065,0.8125163786857461,0.028838861413717137,0.047931790942963265,0.035268961269560015,0.31354444579533197,0.15182108953771892,0.06077943836427847,0.0025274173576340705,donor55.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1066,0.6929809246337045,0.08627670605854873,0.09351814847394409,0.09099641595157651,0.3394797377452025,0.197062921583804,0.09652593152688903,0.0017392384620162744,donor56.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1067,0.8154276408911993,0.032124974327349655,0.049621900983869933,0.036665564094989445,0.3264105941108687,0.1548512849407288,0.06446569456670194,2.858272741866648E-4,donor57.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
