system:index,NDVI,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,centroid_lat,centroid_lon,deforestation,geometry_name,mean_agri_proba,mean_elevation,mean_logging_proba,mean_slope,year,.geo
2317,0.6706928497919623,0.06539110987573403,0.07817907965870817,0.07211449698632623,0.2965501454077157,0.16448706965847257,0.07449944315553833,-6.224344016976348,-57.85429440620879,0.004564122158416293,donor52.0,169.19139345214586,134.84999405335736,20.305039849431886,6.8502071574058006,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2318,0.8005992679355922,0.03588037131135229,0.05497902770773565,0.04299490757320442,0.33296969071613336,0.16860328496824312,0.07092958058798983,-0.9087362504691644,-52.942625241937414,0.008281818101300846,donor53.0,50.03329494982728,112.56761315755084,108.83063003783512,7.324676669040465,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2319,0.7938099540950434,0.036025846672542515,0.051965442263653745,0.04124278647158205,0.30550247843990336,0.15767300335598944,0.06513174174167236,-2.7857028692091217,-53.40440837953848,0.005431528353303411,donor54.0,34.83109275456215,139.9980399467567,150.85395745599826,5.228845184024385,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2320,0.7463428318438031,0.02198180767401444,0.048741508519142385,0.04286618206825955,0.29410965669901057,0.18117203073225682,0.08060611719506813,-5.585277351183621,-49.79723417743792,0.01398416601151214,donor55.0,206.36098623789968,153.5901090689101,7.198254226536862,5.490918693204866,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2321,0.5786520545912933,0.0920009103225675,0.09801393679585062,0.09931490367548203,0.32546864860622615,0.2059220276684138,0.10556224440244669,-9.289546342842586,-56.36165322036433,0.005850407103902011,donor56.0,159.4864150825412,264.63118197095105,16.810123811905953,4.941865822469598,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2322,0.621787504258339,0.03812574601336112,0.0697943198146717,0.07230792902517834,0.3032912784831868,0.2416647405545478,0.11955787656253736,-6.2917699937266,-48.829210177558686,0.0032146308824622704,donor57.0,217.3203548850797,177.288395630161,6.6309720698023105,3.2514952330132734,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2323,0.6693176371568036,0.06897242991286888,0.08494783946912679,0.0810301471048703,0.3379120361572306,0.2123546607245375,0.09864539581772591,-3.5174849295999766,-53.27964125504765,0.04280264423468232,donor58.0,206.12029855503621,170.27689829806974,7.096419464513388,7.146897613703583,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2324,0.6082614944807301,0.07238200566855767,0.0935154891453828,0.09316509586309456,0.323066376040391,0.21971173922598958,0.11589678518128976,-1.0573023096021337,-46.94471276516487,0.02089981769465255,donor59.0,200.27326585695008,17.40156694451682,5.257786774628881,2.704880318838976,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2325,0.7849916261699633,0.038567787357941544,0.05841528239101967,0.04508206179456398,0.330764207995066,0.15110232265109938,0.06403696206556758,-1.4823650409862374,-50.96266499364269,7.433312245090885E-4,donor60.0,14.272476692338875,15.172036466991429,85.57032833400893,2.854710156303583,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2326,0.6022186548917118,0.06581708001618829,0.08784408394446987,0.0860254212907293,0.30963528106537597,0.22851244441255664,0.11410883540483797,-8.663584050383767,-51.353685795844626,5.826695731132005E-4,donor61.0,133.97227842041048,320.59183424237136,11.972494633287518,4.2496101060873155,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2327,0.6899237707270922,0.04061767685876996,0.06129852269664009,0.05588073711560891,0.29489799803624367,0.19836375390963848,0.09707767640587271,-8.038572403920924,-55.37803310702823,0.018176234405149136,donor62.0,211.70141663639663,262.8849017698883,6.082078292212692,4.191398828346395,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2328,0.7621250768351032,0.04407131694487,0.05928327559729722,0.049431775791319486,0.3110761013922674,0.1635293273492703,0.06894193725507589,-7.887268141443557,-55.059351778985935,7.056723604740458E-4,donor63.0,161.8140951927779,289.2031065981465,7.050623207370104,5.297762262513994,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2329,0.6290189677490682,0.03361069895146037,0.06026627927700904,0.055186279340531455,0.28388836241913595,0.19321061782322124,0.09252770236062055,-7.063066019934936,-49.23518161885276,0.03067033145337484,donor64.0,178.72488955165642,164.72898636340904,8.079160453221471,3.489838604910942,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2330,0.461280344199286,0.16939377599601663,0.1773746841093218,0.1753009736360444,0.35704102124596404,0.26169365727343646,0.12577240643085122,-6.983082683367787,-50.89626798152734,0.0045622848656584605,donor65.0,137.51676254180606,480.4776132666858,5.846033444816051,12.922022389877663,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2331,0.7945482351910871,0.03339942235344279,0.05175978355779696,0.03945828790021049,0.3100419208357875,0.14906425606320475,0.06178369290584407,-1.5128862315201284,-51.082265847933535,0.002425492360253967,donor66.0,19.61618716408473,21.64727954311713,84.77461622229248,3.298777812042188,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2332,0.6953250646008631,0.07001902593711942,0.08031949536189836,0.07385041490129596,0.30051445539383265,0.16828037113789593,0.08032570904106659,-3.0014143819887367,-50.54796234661259,0.011359781099952117,donor67.0,169.1179873289871,71.3902344880238,31.176586172068685,5.431988748333534,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2333,0.7426004352043818,0.03805511099800371,0.060378492621138855,0.05066365230701607,0.30570683612385036,0.17310198470652685,0.07673736316641744,-1.5364063015487122,-55.41792481322117,0.02610790095985516,donor68.0,222.38751436534884,82.78809489188224,4.823177417011214,4.671848801183567,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2334,0.7622394913590117,0.027921724284409696,0.048217360094999974,0.04116611260626526,0.29613004818217475,0.16857275897629925,0.07612283190540335,-9.339459550142644,-55.806562925839415,0.0044187932861126196,donor69.0,154.56287836789002,319.2259219646961,45.077480873711075,4.030786297093592,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2335,0.6727729260620867,0.04932645531637516,0.06968204638445401,0.0621963349243021,0.30710546038914055,0.1976274887834084,0.09567629325345735,-8.18726400081745,-54.89169642028838,0.013761256522128904,donor70.0,144.57883801362792,329.308512050403,5.592530456328723,6.995603420308323,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2336,0.5531213715983484,0.02640982257550737,0.044962895604949975,0.036735247960932235,0.20869017490768582,0.11207246603484414,0.049076020735338025,-2.16532138570721,-49.30811605979055,0.011419251573848007,donor71.0,60.339182870245,8.642234364087052,10.074617703876218,2.63434289187559,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2337,0.5108015067088435,0.10570519478984608,0.12373343760831015,0.12354008114965652,0.32531314479797757,0.25727476520410164,0.12668518934384304,-6.553083723215709,-51.247637331732186,0.007271765131322634,donor72.0,178.38747286741096,264.1317252445458,9.52046479587195,5.304381144063664,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2338,0.6289027013244772,0.060744479268301434,0.07867436965875199,0.075624207936856,0.29729689639337153,0.20112403059227785,0.09886964021145819,-9.67862944145867,-50.34151062355839,0.011829032001203253,donor73.0,164.5414235136125,187.74810673016663,15.965425466975944,2.2478173857945563,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2339,0.5892932292786531,0.04831075256095257,0.0668904387402734,0.053924288473840905,0.261609777220002,0.13383924250597107,0.05521115523026243,-4.99842100657511,-56.8416422897181,0.004010994422210881,donor74.0,53.65283113938401,98.8782691231626,42.02097373559237,9.109811630369126,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2340,0.7479071369825384,0.04863141766345423,0.0661944001674599,0.05799003602757046,0.3327231656214285,0.19120944312281754,0.08513457373863881,-3.419313133423567,-53.476792163644156,0.029546941132668838,donor75.0,193.14969566674102,102.91932123701208,11.28435615367433,7.95126189345639,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2341,0.6010413550379178,0.13854621376255977,0.14156213747913404,0.14830974980141234,0.31085204915322096,0.24222853761858223,0.12485178730357663,-3.0181545637757226,-46.785344350134295,0.16273702327444045,donor76.0,118.47648472365256,98.03430086346269,22.22230804439867,4.309932768108205,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2342,0.748284549172446,0.02885930820624025,0.04686852018115835,0.03558403712783379,0.2787912843402448,0.15000974496776143,0.06479482628000814,-1.3124149101614084,-56.160729776866916,0.018169714120760138,donor77.0,44.970153633695844,37.29001355027131,86.64810978767477,5.355471640155698,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2343,0.8001550530327182,0.02061197987206341,0.04201130451578801,0.033023259515004545,0.28795051424247736,0.15893441229035263,0.0671749802665423,-3.814658778293035,-50.98133410075945,0.03908719966057532,donor78.0,204.3033866819091,159.46598473591217,8.145827379251212,7.993911376863753,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2344,0.6059103374017862,0.052107410938220675,0.07755257417408112,0.07822994916122061,0.29732447061717976,0.22499888575977656,0.11381256959018043,-8.899843337990113,-51.578294798108196,0.0020509596319544143,donor79.0,132.4434091207781,395.6518892680194,8.906163753449867,7.393146341815989,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2345,0.5168728725151756,0.1382238336921565,0.14530718553895847,0.15557455407905288,0.35182961964366277,0.26246832663282327,0.14306210678548967,-1.3314652877473276,-48.301900087413145,0.013113682702026024,donor80.0,76.30115781874726,18.570582334385925,11.918300199911155,3.381051698601577,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2346,0.6048166798563843,0.04968499419317888,0.07337605542943945,0.07490032556610823,0.28419178325051725,0.2330993208964841,0.11930866933357019,-7.807037907276613,-50.15328832436783,0.008611363924311796,donor81.0,190.6470475798389,224.64050176744237,12.0693554078692,2.8107018185500654,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2347,0.666049316637787,0.06481064203807788,0.0861962232848652,0.08312283197614789,0.3325475743548187,0.2329276958260735,0.11405993749622766,-4.785526866506376,-50.51115049050843,0.03366576903706938,donor82.0,218.52412458068707,198.98216352403315,5.926214184378359,5.674644049620838,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2348,0.4915239381165549,0.08486342339317286,0.1089067795432221,0.11853830095495403,0.30537793103859356,0.27701086767615496,0.14733838057264617,-6.608922712538958,-50.28363482504813,0.029448876956718512,donor83.0,218.08694256440424,282.4802184176812,5.098873759396484,4.090692266659651,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2349,0.13080775785572762,0.028769519633552766,0.0451494264828311,0.03651839502596347,0.12070038634651474,0.05371036836491084,0.022762788631968452,-1.968154803300127,-49.27285289672791,0.0010026161254782348,donor84.0,22.585525213603614,4.482175332252515,48.00586362874852,1.5009910550421384,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2350,0.7444189632498864,0.04766267686830865,0.06264425224982796,0.05293582167578832,0.2913086899850723,0.16083751122064258,0.06834301524210432,-1.226268913205317,-55.61605778286356,0.02759315996715359,donor85.0,40.68088015271113,110.69195083067719,83.81310942578547,5.070893343497764,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2351,0.6499616334274971,0.04437359708767212,0.06835957037329697,0.06739926353747683,0.29009120460489757,0.20453975502199634,0.10147402187058643,-7.605934707280595,-50.35522530556665,0.009828954342372173,donor86.0,191.7315056570931,433.58151642630304,13.336070636458073,9.205884381596418,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2352,0.663949991958306,0.036263234517646056,0.06016295517514625,0.06113966457082344,0.2821703052401687,0.20003553131150556,0.10018039355419266,-9.496299502425483,-50.57139217187075,0.0012953211842152996,donor87.0,175.06457689992033,218.42306225435587,24.529647109091254,2.953396988514351,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2353,0.8267852979401944,0.019855215298033406,0.037436198152312715,0.026945033483639774,0.27989935612769057,0.14002484830058184,0.054043516720655806,-3.1297068076235397,-48.2756202271302,0.012079317281046225,donor88.0,19.567191304049658,78.74426820752221,163.76115283064158,3.276490201376452,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2354,0.6579257977339631,0.044431754459155585,0.0693305275090656,0.06701758293945773,0.30764360257064044,0.2179524149652329,0.10504423541627925,-6.395695274959714,-52.01115115582314,0.009056216270607835,donor89.0,219.81287392122516,248.31696022534226,4.610070728700279,5.914482713847608,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2355,0.6755657104185903,0.05183433886287092,0.07665406773664894,0.07177142572229389,0.32988525162866633,0.2077012586763489,0.10167353797409272,-1.6097759446615416,-47.0684312385867,0.027650946531689518,donor90.0,192.7473311000168,53.48888797227648,6.056141402818149,3.35272915403433,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2356,0.4290636015260685,0.13807063548897147,0.14660886036559115,0.1488690488694179,0.3196096200968555,0.22989547642264602,0.11940233966771091,-5.016151159530142,-49.36766244318211,0.014595646710412632,donor91.0,209.15833936443187,105.00972399025258,6.913507467596552,5.290097986749196,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2357,0.39175726347513423,0.08466589259781516,0.10257444523858551,0.10577843209784529,0.24318963266201937,0.1806795653190629,0.09826400177962538,-2.1693842980737625,-56.612018445627264,0.00941142884781881,donor92.0,177.14766763313395,16.253991014122356,5.385124967886376,2.1915682792471185,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2358,0.5058172488764373,0.10059575805881664,0.12052400800575261,0.12091283464547653,0.3142158784338257,0.25219864693482913,0.12421093112038743,-6.604723700839936,-51.43607803167868,0.017516659210515043,donor93.0,214.26019314001994,226.3987026749231,5.4057500097479805,3.0640833535359806,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2359,0.7214914341359657,0.04934223589204517,0.06520398858351825,0.05739929473114664,0.30765996572139265,0.1669001722283456,0.07646280519283036,-2.716237473434707,-52.94619634481435,0.00979691912327978,donor94.0,140.6700632615803,105.0204176488829,53.52564429159769,5.463519989564965,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2360,0.7609274412693637,0.030382253672763027,0.04796388986696327,0.03926849861073864,0.27075562510890333,0.14459933665365896,0.06362752279136223,-2.3440282859815804,-49.07076464351607,0.014807285656488355,donor95.0,73.00957582735428,22.50697806494291,22.88233807444433,3.7060778012161895,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2361,0.7512896964344258,0.0428302216600772,0.06307172586605753,0.0548482123700397,0.313076686499683,0.1733217089744892,0.0769539744862246,-3.594463002586275,-51.0695493718441,0.036409221098597934,donor96.0,211.8241977043804,107.9135183619825,5.286536008953438,6.852059851590685,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2362,0.7445155226963649,0.04514996041850951,0.05746355144369537,0.04931037121720572,0.2882733559529761,0.15062013466048899,0.063267256632923,-8.460491617310584,-56.31189145672221,0.012233262244464358,donor97.0,11.629244001810777,511.5704559846576,33.779236456918674,3.321928435616098,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2363,0.7854632741104925,0.03898024745557117,0.0552757978786034,0.04452821441967308,0.31067979216983377,0.1519138555412454,0.06436088160960175,-3.94098623024257,-48.578283977571,0.001925777331995988,donor98.0,6.132258388587499,139.95508988077634,192.71903254972864,4.507629673334974,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2364,0.5860088375219741,0.06357136868849998,0.07530251320297081,0.07433954850333203,0.25631838438941407,0.18596725513386753,0.10047727363382178,-8.326993351482928,-56.34372044298799,0.05151826380252221,donor99.0,10.08483406954355,562.5757300167259,7.770330728281802,3.166290875973631,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2365,0.7806972614590536,0.022033695539765467,0.04147565727771009,0.032587429003968056,0.26918526521172803,0.15464056922475905,0.0649145510148319,-3.1722495808383475,-48.1354883549242,0.0821636543992607,donor100.0,107.98089029933956,62.51721959925491,47.79740972639163,3.746705559166358,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2366,0.7501590995311823,0.040479020009077916,0.055435895615434466,0.04683283773548545,0.2687589867904085,0.15774409696211306,0.06762215787388191,-2.708224357160916,-49.89409673258416,0.11195784321636389,donor101.0,76.68111583532094,31.719676472155992,28.550969615264954,3.219904757806251,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2367,0.5557244941573077,0.07910123667445634,0.1015822304297343,0.10201613636578541,0.3188872219869176,0.2581663502126678,0.12982934109019056,-6.837657503014132,-51.30402171555831,0.024706479955924152,donor102.0,208.84353803137782,250.49366158527351,7.657510485165431,3.361409882738872,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2368,0.5841357470360339,0.08204008770303188,0.09409851063987658,0.09391112100672099,0.3064120322610736,0.15606390803845574,0.08111141491229747,-1.73602114401604,-50.56026354349364,0.0016370054368210546,donor103.0,18.940176655799824,11.525396416337543,52.184791997548,3.1878131693904166,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2369,0.7437955632393581,0.041965694639394764,0.05949722400181699,0.05322254579246182,0.2874529870046504,0.17834329081209443,0.08219892327966864,-2.579137881156718,-46.799640485453814,0.2464155854827296,donor104.0,95.93845494107555,95.55774094401852,34.431260125154864,4.958620284681623,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2370,0.7585772985914596,0.04965340467245259,0.06296964320850018,0.05349175372223426,0.2945905753803136,0.16061842717479333,0.06993853073569396,-3.2663397491801294,-50.33294309282028,0.06146276428455217,donor105.0,209.7589750869472,82.85892488515296,11.723798708212074,5.555376661260618,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2371,0.5909415430418293,0.09424428121354204,0.10844973972666991,0.11118818513830263,0.3279405608070529,0.21978499529654563,0.11330196955225073,-1.0927660240653305,-47.355351983745905,0.013541204559062566,donor106.0,197.13797346820118,27.412226294467143,8.881675208589709,3.2709100623260228,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2372,0.7155787473237775,0.03439244269196895,0.05967383662179625,0.052824551131982915,0.31112876267872097,0.19440664759451212,0.09038661382617463,-1.6372178876302697,-47.30389600618093,0.03179093866382285,donor107.0,204.52826727370095,31.454539605528115,5.2972013926084625,3.6064559652358286,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2373,0.6791904672081163,0.04154876807416114,0.06410738296217988,0.06492885060166934,0.29689567703332986,0.21252717714482572,0.10350489239527673,-5.66457380870693,-51.24182181660662,0.02762670475604043,donor108.0,216.95557369749153,233.11155759741047,7.519563603978034,6.270087604406296,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2374,0.796578715962905,0.023470185961327123,0.0455582688864576,0.03509606837111909,0.29879504644549926,0.1645099262381354,0.06776468332049064,-2.978671954876927,-48.675347050161186,0.034744868431812875,donor109.0,149.58207713234117,62.624522441196554,31.49897583613378,3.5700887138337736,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2375,0.586364961057465,0.05502651592206691,0.07912395004485118,0.08446270687679718,0.2932610341287544,0.23741788437364786,0.12171310442505866,-5.644908398357001,-48.51812065037861,0.013861025699672777,donor110.0,204.4151840133679,163.3735226928347,18.63673966936489,3.773945423764695,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2376,0.6809823038377092,0.08882706208013007,0.09364154360543038,0.08774839786037972,0.2949180031959709,0.17185912628911654,0.07459370105140589,-3.1222078764722543,-50.089796572308686,0.0012057605749187883,donor111.0,113.26701197798646,73.60937876517615,79.14036905147297,4.446596815807495,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2377,0.5946248107599662,0.07249201542199467,0.09300449989443962,0.09684959788013955,0.3147857785781366,0.2298349748793326,0.11601289269106017,-5.386442716496579,-49.57107825406507,0.01179069224446936,donor112.0,219.80963806970502,151.39740988414107,5.723310991957104,6.201191974261912,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2378,0.7292413821005758,0.053835276180423414,0.06441455695781594,0.05595484481000324,0.2868075316528629,0.14257713572201663,0.06074490312911763,-6.004642402154051,-57.87289986726823,0.007550127786175894,donor113.0,156.39028119549891,186.35193225727613,25.32990897579855,9.187762032204253,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2379,0.584601312807555,0.07231190421837182,0.09416598235485228,0.0946245734923381,0.3279302429455998,0.2525752638164059,0.12609247044132624,-6.702939636989927,-49.238153311725014,0.008342811245036073,donor114.0,215.44041076531727,199.06561677502341,6.521496090192505,3.7027492420818526,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2380,0.4368816814021407,0.04813791127120088,0.07543200926525263,0.0735669266393709,0.22323556554647797,0.13425061376433683,0.06858720635022153,-2.017289192464738,-55.57470610288159,0.001355670269303715,donor115.0,128.25278133917865,7.19868221185335,5.264196203316928,1.841540523063662,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2381,0.7487731551555201,0.04474521654738721,0.05962649378804689,0.04771596116273022,0.3013301772334445,0.15015456652924952,0.06386883397052882,-6.511455549808018,-55.88488217186888,0.0052119135262060625,donor116.0,112.71780798960967,223.73679434778398,34.049207113978674,5.795982596433906,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2382,0.6204985981725297,0.12685559025864288,0.13571369750782433,0.1363174747948066,0.3531212969631816,0.2582162405388508,0.12195520732387115,-1.4961296270567435,-54.59337579723037,0.024166604359507314,donor117.0,132.4458500556987,242.61753598065212,7.385603760052486,7.9638471119889545,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2383,0.7642290744892388,0.02139992953672755,0.0387988176072557,0.027723928311299103,0.25803105899372114,0.12200193704103574,0.04646938995569708,-2.5051750816573755,-50.936337406969244,0.004776781482373067,donor118.0,57.14629586351952,33.372276018462415,35.216230427670034,3.735210874920111,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2384,0.7768640834040206,0.0249077175424356,0.04724126287728541,0.03740346672692053,0.2944718232139142,0.16990107394270368,0.07315647207274265,-2.534584697991244,-48.18598474218349,0.13883821476780162,donor119.0,177.71912836102516,41.27928119110143,12.167631951360132,4.416328343139694,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2385,0.6164482613728886,0.06335889367762738,0.085854278642488,0.08737513095099186,0.31143141073052183,0.25071900525741786,0.13028268818529043,-4.440265043043776,-48.78630795571205,0.017368142433582118,donor120.0,204.62267409908134,156.76712431208054,10.513307686268348,8.344611998684925,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2386,0.6660337409662408,0.03686306386626624,0.058657682475197294,0.05295384901135369,0.2650109336063955,0.17362233953966794,0.08321933393717873,-9.6479186154713,-50.17137715385142,4.0701601224587305E-4,donor121.0,7.937756497948017,173.78909559803523,11.679309165526679,2.3432269991686954,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2387,0.6850407819733599,0.03869209266081472,0.06292896983113648,0.0583273947660328,0.2963419443097666,0.2005593578781377,0.09820462371235869,-9.682511337186902,-51.38788585083496,0.021910416603417894,donor122.0,107.96946840005151,435.1621599853379,9.115857896769215,7.038933703714559,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2388,0.6704849160945356,0.06315817552848925,0.08292864378161063,0.07734601208208969,0.3158692723383227,0.2006703701030064,0.09601449089778163,-1.7713470246599776,-55.25390915317703,0.022160839360115616,donor123.0,218.7112269498924,78.96801035641093,5.00877044373493,5.1199957290007445,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2389,0.2828153159230913,0.05675878452096481,0.08616876212650913,0.08854210627989366,0.2050835210963504,0.13075230081327,0.07275910195916445,-2.0490923456247825,-54.89395616003764,7.596040805268968E-4,donor124.0,72.10805674636495,6.014737301509952,4.029036107305432,1.8931010679441362,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2390,0.7230491973480901,0.0474267024768422,0.06364114318378197,0.05576409362344689,0.303784289963762,0.16698211980242167,0.07700600952166958,-2.812669264687516,-52.88622724874405,0.019356051744086344,donor125.0,190.4807117307164,111.08848509769942,26.653801705952482,5.966735028764937,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2391,0.728821174284718,0.06167052943686874,0.0750644582695806,0.06614264120733139,0.31915411420800827,0.17780454139874488,0.07780912028041667,-2.5613779465741917,-53.49921985721173,1.497624775545289E-4,donor126.0,17.845029472678036,147.40728565877237,183.71989007487662,4.505999935253418,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2392,0.6737443046906935,0.056885437236837665,0.07811818703929986,0.07702722316837449,0.3284349827465461,0.2143608894022638,0.10008017592045648,-5.803365739365939,-49.551809440878294,0.0025787092552294793,donor127.0,198.75128929706807,235.11818398566777,6.2928470505121865,8.19133643048015,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2393,0.7434640404250673,0.06043022719753157,0.07341278326882984,0.06669087757194539,0.31248371545158354,0.17420513024002127,0.07801769193278144,-4.772673557935154,-55.855818553471316,0.02469807887330247,donor128.0,209.844730502017,163.27554685920478,10.033070932317342,9.985980525156755,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2394,0.8033557602090509,0.02452333417794053,0.04433895705075571,0.03332041975688569,0.302410097271815,0.15950497649093334,0.0661652514060644,-4.266676257766064,-48.644840768149535,0.13323576913462293,donor129.0,183.15173913682378,151.59812172363195,15.910420126081902,6.285327356297076,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2395,0.726147031917614,0.04711183364284852,0.06283440207072799,0.05291922753514769,0.2938057239171596,0.16003017563478714,0.0744558995703209,-1.1953669279950134,-56.347818054046805,0.0023386960268771623,donor130.0,31.982775180892613,39.38345014095221,54.716590894538,4.976196688409441,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2396,0.5505806958989068,0.04701301933511422,0.07295530263333509,0.07865226999112833,0.27441260319203203,0.2207861309240039,0.11285464500055413,-5.761451137782413,-48.331865612416486,0.005874695269006086,donor131.0,195.86200538358005,146.3071247214185,10.999434724091522,4.3941515825505855,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2397,0.48358366954763354,0.16480676632804567,0.16381767874711928,0.16318822258766244,0.3118140249427172,0.21017150620816352,0.10942844230362092,-2.331434643372107,-50.50376603861048,0.12329020958748964,donor132.0,50.09977166864555,30.458775944652437,28.117563247785192,3.5546189153382253,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2398,0.6061259463760782,0.14914795030641873,0.14557774472701915,0.14668774998737408,0.32817644239846494,0.22464192367083619,0.1084837854733046,-2.9392091090631274,-55.836370266446615,0.04632860808246092,donor133.0,12.388339755402916,77.52563760330382,131.06243368515103,3.596297715905713,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2399,0.7166771562079581,0.03939144170044644,0.06539423257683821,0.055603763169939285,0.32893826366595513,0.1929951455399561,0.09531803063282135,-3.5877365771257033,-51.25488256780226,0.032517456312134894,donor134.0,221.19596309261982,103.53867504471029,4.992829348915293,6.678458118153264,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2400,0.5536777477516427,0.07130344827716151,0.08959999675993184,0.08924186423240486,0.27974059476238083,0.20807724086830687,0.1098037452616399,-9.505719220835852,-51.94646242575703,0.015561982864277304,donor135.0,104.08217919179887,352.19922777050004,8.85208004349064,8.31082729749992,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
