"system.index","B1","B2","B3","B4","B5","B7","B8","NDVI","date","gain","loss","lossyear","treecover2000",".geo","time","treatment","new_index","yearly_loss"
"40_0",0.11239076,0.09894313,0.074189,0.3555743,0.19602539,0.07015313,0.20050827,0.65474486,"2013-01-01",0,1,7,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.459573086063386,-2.0493715734260705]}",2013,"0","40_0_donor",1
"40_0",0.10836412,0.10153581,0.07019837,0.3722126,0.1871876,0.06540289,0.21913512,0.6826554,"2014-01-01",0,1,7,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.459573086063386,-2.0493715734260705]}",2014,"0","40_0_donor",1
"40_0",0.24485368,0.24695049,0.2525878,0.3886292,0.37413526,0.27093846,0.31207657,0.21216126,"2015-01-01",0,1,7,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.459573086063386,-2.0493715734260705]}",2015,"0","40_0_donor",1
"47_0",0.091863304,0.08111027,0.051701307,0.3083102,0.14996934,0.050997972,0.17004478,0.7127797,"2001-01-01",0,1,4,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.3612075624523,-1.8755475659489431]}",2001,"0","47_0_donor",0
"47_0",0.08226627,0.07653887,0.048274036,0.30767235,0.1542452,0.052038483,0.16769537,0.7287567,"2002-01-01",0,1,4,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.3612075624523,-1.8755475659489431]}",2002,"0","47_0_donor",0
"47_0",0.090313114,0.07456508,0.051752802,0.23745811,0.15970118,0.07210757,0.13000157,0.6421103,"2003-01-01",0,1,4,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.3612075624523,-1.8755475659489431]}",2003,"0","47_0_donor",0
"47_0",0.109028235,0.09574765,0.07029674,0.32455695,0.18968388,0.07411489,0.18665886,0.64393526,"2004-01-01",0,1,4,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.3612075624523,-1.8755475659489431]}",2004,"0","47_0_donor",1
"47_0",0.09113388,0.08028466,0.050097585,0.3185433,0.1683794,0.05457823,0.17366365,0.72820383,"2005-01-01",0,1,4,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.3612075624523,-1.8755475659489431]}",2005,"0","47_0_donor",1
"47_0",0.1723301,0.16561972,0.1501868,0.3524413,0.23967847,0.14517136,0.25467974,0.40239394,"2006-01-01",0,1,4,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.3612075624523,-1.8755475659489431]}",2006,"0","47_0_donor",1
"47_0",0.11290018,0.0982665,0.08175868,0.27312016,0.21500988,0.117753774,0.1738137,0.53923047,"2007-01-01",0,1,4,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.3612075624523,-1.8755475659489431]}",2007,"0","47_0_donor",1
"47_0",0.13905305,0.128473,0.10699049,0.34189767,0.21837804,0.1015766,0.22454037,0.52330893,"2008-01-01",0,1,4,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.3612075624523,-1.8755475659489431]}",2008,"0","47_0_donor",1
"47_0",0.10143992,0.08823052,0.079614185,0.25662726,0.24027926,0.107454,0.16660365,0.52644634,"2009-01-01",0,1,4,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.3612075624523,-1.8755475659489431]}",2009,"0","47_0_donor",1
"47_0",0.1016962,0.09480028,0.07976145,0.28716007,0.23915899,0.1189106,0.17117746,0.5652397,"2010-01-01",0,1,4,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.3612075624523,-1.8755475659489431]}",2010,"0","47_0_donor",1
"47_0",0.11814458,0.108735085,0.08663658,0.31812865,0.20995119,0.098724626,0.1930332,0.5719169,"2011-01-01",0,1,4,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.3612075624523,-1.8755475659489431]}",2011,"0","47_0_donor",1
"47_0",0.10284582,0.09110682,0.06798433,0.2864716,0.16716781,0.068163976,0.17522965,0.6164018,"2012-01-01",0,1,4,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.3612075624523,-1.8755475659489431]}",2012,"0","47_0_donor",1
"47_0",0.1412269,0.12897381,0.11161588,0.36648732,0.22616781,0.10681449,0.2260471,0.53308874,"2013-01-01",0,1,4,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.3612075624523,-1.8755475659489431]}",2013,"0","47_0_donor",1
"47_0",0.093496196,0.09285366,0.05967797,0.3343471,0.19729812,0.072549105,0.19628774,0.69708544,"2014-01-01",0,1,4,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.3612075624523,-1.8755475659489431]}",2014,"0","47_0_donor",1
"47_0",0.15029779,0.14579011,0.13633528,0.34570712,0.25330797,0.13864385,0.21695411,0.4343432,"2015-01-01",0,1,4,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.3612075624523,-1.8755475659489431]}",2015,"0","47_0_donor",1
"48_0",0.09291286,0.07273382,0.049915716,0.25467896,0.14230387,0.06860917,0.14745751,0.6722483,"2001-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.353661714065694,-1.8310809593850268]}",2001,"0","48_0_donor",0
"48_0",0.09077095,0.078133814,0.063380145,0.26407292,0.2281204,0.11602037,0.15673171,0.6128902,"2002-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.353661714065694,-1.8310809593850268]}",2002,"0","48_0_donor",0
"48_0",0.095086694,0.08608009,0.057649173,0.3336224,0.18105261,0.06859171,0.1872434,0.705324,"2003-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.353661714065694,-1.8310809593850268]}",2003,"0","48_0_donor",0
"48_0",0.0867421,0.074252844,0.045695662,0.3226735,0.14940347,0.049424533,0.17279983,0.7519029,"2004-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.353661714065694,-1.8310809593850268]}",2004,"0","48_0_donor",0
"48_0",0.08988069,0.076658815,0.041192263,0.32517675,0.14546964,0.04811878,0.17066889,0.77513236,"2005-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.353661714065694,-1.8310809593850268]}",2005,"0","48_0_donor",0
"48_0",0.15852195,0.14804506,0.12958103,0.37486905,0.23512265,0.13277666,0.25677118,0.48624834,"2006-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.353661714065694,-1.8310809593850268]}",2006,"0","48_0_donor",0
"48_0",0.09072399,0.074171856,0.06036052,0.26446775,0.17941737,0.07356633,0.15738606,0.62835425,"2007-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.353661714065694,-1.8310809593850268]}",2007,"0","48_0_donor",0
"48_0",0.10004906,0.0824642,0.056641083,0.26685363,0.17430133,0.0688025,0.150623,0.6498176,"2008-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.353661714065694,-1.8310809593850268]}",2008,"0","48_0_donor",0
"48_0",0.11019784,0.10014874,0.07068133,0.36322156,0.1956491,0.072420776,0.2008987,0.6742067,"2009-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.353661714065694,-1.8310809593850268]}",2009,"0","48_0_donor",0
"48_0",0.089153975,0.07956149,0.049200013,0.32270008,0.16936319,0.060439765,0.17412858,0.7354127,"2010-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.353661714065694,-1.8310809593850268]}",2010,"0","48_0_donor",0
"48_0",0.095843256,0.0830969,0.05378288,0.32056758,0.15269832,0.05047477,0.17478614,0.71266025,"2011-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.353661714065694,-1.8310809593850268]}",2011,"0","48_0_donor",0
"48_0",0.096616335,0.08584942,0.059684932,0.3012119,0.14629425,0.052785497,0.17522965,0.669241,"2012-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.353661714065694,-1.8310809593850268]}",2012,"0","48_0_donor",0
"48_0",0.3479004,0.35106212,0.35729915,0.48462072,0.41271323,0.30375022,0.40653902,0.15122765,"2013-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.353661714065694,-1.8310809593850268]}",2013,"0","48_0_donor",0
"48_0",0.112622306,0.10220295,0.07599223,0.32583103,0.17245603,0.07582759,0.18736388,0.62176293,"2015-01-01",0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.353661714065694,-1.8310809593850268]}",2015,"0","48_0_donor",0
"5_0",0.09641216,0.07775489,0.054334503,0.28112972,0.12808113,0.049826656,0.1579205,0.6760638,"2001-01-01",0,1,21,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.418070919937065,-1.8459031615729988]}",2001,"0","5_0_donor",0
"5_0",0.085101165,0.07015908,0.043742202,0.31102616,0.13735944,0.04604018,0.16495445,0.75340414,"2002-01-01",0,1,21,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.418070919937065,-1.8459031615729988]}",2002,"0","5_0_donor",0
"5_0",0.09038602,0.07563789,0.049377482,0.32058877,0.1438744,0.051315356,0.16939211,0.7330703,"2003-01-01",0,1,21,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.418070919937065,-1.8459031615729988]}",2003,"0","5_0_donor",0
"5_0",0.19074859,0.17879438,0.16590008,0.39382222,0.26048407,0.15921552,0.25868812,0.40720576,"2004-01-01",0,1,21,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.418070919937065,-1.8459031615729988]}",2004,"0","5_0_donor",0
"5_0",0.11353943,0.10105088,0.075509824,0.3314859,0.1659553,0.07158215,0.1896255,0.62894046,"2005-01-01",0,1,21,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.418070919937065,-1.8459031615729988]}",2005,"0","5_0_donor",0
"5_0",0.08780415,0.07254476,0.047039025,0.26736277,0.13523285,0.042302854,0.14862104,0.7007713,"2007-01-01",0,1,21,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.418070919937065,-1.8459031615729988]}",2007,"0","5_0_donor",0
"5_0",0.14289844,0.12458585,0.10958261,0.27652904,0.22890368,0.12505028,0.18204665,0.43237865,"2008-01-01",0,1,21,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.418070919937065,-1.8459031615729988]}",2008,"0","5_0_donor",0
"5_0",0.12348822,0.109613135,0.089687675,0.3093016,0.20676932,0.101832926,0.18691733,0.55042565,"2009-01-01",0,1,21,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.418070919937065,-1.8459031615729988]}",2009,"0","5_0_donor",0
"5_0",0.08864874,0.07631037,0.055999145,0.30049905,0.16508417,0.06449345,0.16913922,0.6858377,"2010-01-01",0,1,21,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.418070919937065,-1.8459031615729988]}",2010,"0","5_0_donor",0
"5_0",0.09682238,0.08548747,0.06104339,0.30800486,0.1783843,0.07180379,0.18392684,0.6691848,"2011-01-01",0,1,21,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.418070919937065,-1.8459031615729988]}",2011,"0","5_0_donor",0
"5_0",0.09973108,0.08584942,0.063004695,0.32332236,0.15789068,0.057179347,0.18426482,0.6738272,"2012-01-01",0,1,21,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.418070919937065,-1.8459031615729988]}",2012,"0","5_0_donor",0
"5_0",0.085709855,0.06481604,0.038101878,0.21643545,0.07902705,0.026418911,0.11196979,0.70061857,"2014-01-01",0,1,21,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.418070919937065,-1.8459031615729988]}",2014,"0","5_0_donor",0
"5_0",0.10060052,0.089182526,0.06116052,0.3325256,0.16304788,0.057836458,0.18795875,0.68929297,"2015-01-01",0,1,21,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.418070919937065,-1.8459031615729988]}",2015,"0","5_0_donor",0
"51_0",0.09100931,0.072975755,0.044807203,0.29474777,0.12825462,0.04282365,0.16005059,0.7360828,"2001-01-01",0,1,13,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37360431337315,-1.8356623673340364]}",2001,"0","51_0_donor",0
"51_0",0.08368372,0.07015908,0.04072098,0.3345028,0.14580232,0.04604018,0.1731772,0.78295094,"2002-01-01",0,1,13,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37360431337315,-1.8356623673340364]}",2002,"0","51_0_donor",0
"51_0",0.08356405,0.06661135,0.0403819,0.29364586,0.14261615,0.04503311,0.153211,0.7582123,"2003-01-01",0,1,13,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37360431337315,-1.8356623673340364]}",2003,"0","51_0_donor",0
"51_0",0.21203707,0.2056835,0.19084565,0.39962524,0.29396647,0.15423283,0.3043557,0.35358152,"2005-01-01",0,1,13,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37360431337315,-1.8356623673340364]}",2005,"0","51_0_donor",0
"51_0",0.10892493,0.09474668,0.067717895,0.27643916,0.13043901,0.052562904,0.1671716,0.606471,"2006-01-01",0,1,13,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37360431337315,-1.8356623673340364]}",2006,"0","51_0_donor",0
"51_0",0.08570423,0.0774274,0.04557155,0.30666098,0.15049723,0.049677256,0.16616061,0.7412417,"2007-01-01",0,1,13,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37360431337315,-1.8356623673340364]}",2007,"0","51_0_donor",0
"51_0",0.25209647,0.24154136,0.23407584,0.4338295,0.32872844,0.227147,0.31182894,0.29907477,"2008-01-01",0,1,13,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37360431337315,-1.8356623673340364]}",2008,"0","51_0_donor",0
"51_0",0.09209259,0.07977538,0.051385578,0.33466032,0.14846534,0.048083086,0.17851333,0.73378515,"2009-01-01",0,1,13,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37360431337315,-1.8356623673340364]}",2009,"0","51_0_donor",0
"51_0",0.08712438,0.077303916,0.047086842,0.28608418,0.13202769,0.042318128,0.1533464,0.7173413,"2010-01-01",0,1,13,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37360431337315,-1.8356623673340364]}",2010,"0","51_0_donor",0
"51_0",0.14223193,0.12996699,0.11182577,0.33949193,0.20342731,0.11662068,0.21410525,0.50444764,"2011-01-01",0,1,13,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37360431337315,-1.8356623673340364]}",2011,"0","51_0_donor",0
"51_0",0.10907529,0.09110682,0.08292324,0.2275104,0.20891492,0.1055117,0.14812411,0.46575865,"2012-01-01",0,1,13,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37360431337315,-1.8356623673340364]}",2012,"0","51_0_donor",0
"51_0",0.12442067,0.11411247,0.08775371,0.33828175,0.21514231,0.10227762,0.21151775,0.58804506,"2013-01-01",0,1,13,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37360431337315,-1.8356623673340364]}",2013,"0","51_0_donor",1
"51_0",0.093496196,0.0840919,0.054698873,0.34540132,0.16251253,0.052779023,0.19327639,0.7265741,"2014-01-01",0,1,13,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37360431337315,-1.8356623673340364]}",2014,"0","51_0_donor",1
"51_0",0.12084551,0.110256344,0.08605717,0.32406425,0.1828135,0.080643766,0.19199862,0.58033323,"2015-01-01",0,1,13,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37360431337315,-1.8356623673340364]}",2015,"0","51_0_donor",1
"54_0",0.12655087,0.108150706,0.08598419,0.33008546,0.16750458,0.08273765,0.1995987,0.58668363,"2001-01-01",0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}",2001,"0","54_0_donor",0
"54_0",0.08100852,0.0645658,0.03745024,0.27575633,0.11907728,0.03822504,0.14622623,0.7608592,"2002-01-01",0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}",2002,"0","54_0_donor",0
"54_0",0.08275499,0.06459682,0.040053602,0.27392694,0.122156434,0.03887256,0.14554882,0.7448657,"2003-01-01",0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}",2003,"0","54_0_donor",0
"54_0",0.13876829,0.117873505,0.09719204,0.3170646,0.1679345,0.092678934,0.19979474,0.5307641,"2004-01-01",0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}",2004,"0","54_0_donor",0
"54_0",0.14228153,0.13711776,0.1142983,0.40042645,0.24383777,0.11857178,0.24654879,0.55588573,"2005-01-01",0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}",2005,"0","54_0_donor",0
"54_0",0.100888,0.09008149,0.05593375,0.34373656,0.17224158,0.061701663,0.19284225,0.7201005,"2006-01-01",0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}",2006,"0","54_0_donor",0
"54_0",0.08571614,0.07481491,0.044274796,0.30680194,0.15873513,0.05480846,0.16353369,0.7477771,"2007-01-01",0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}",2007,"0","54_0_donor",0
"54_0",0.2224658,0.22948304,0.21316007,0.41683924,0.31810096,0.19917348,0.32453373,0.32330063,"2008-01-01",0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}",2008,"0","54_0_donor",0
"54_0",0.09500865,0.08302158,0.054464236,0.32625443,0.16644824,0.056936674,0.18031298,0.7138872,"2009-01-01",0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}",2009,"0","54_0_donor",0
"54_0",0.09580988,0.081031494,0.05490035,0.31956983,0.16327552,0.056756366,0.17537643,0.7067839,"2010-01-01",0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}",2010,"0","54_0_donor",0
"54_0",0.101464614,0.08529504,0.056869123,0.35238495,0.15664665,0.052994885,0.19320866,0.72208405,"2011-01-01",0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}",2011,"0","54_0_donor",0
"54_0",0.091695026,0.076669306,0.048414767,0.3298335,0.14310598,0.051277593,0.1759974,0.7440054,"2012-01-01",0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}",2012,"0","54_0_donor",0
"54_0",0.11035159,0.07451731,0.04806394,0.21635863,0.09209296,0.03615772,0.16194864,0.63646114,"2013-01-01",0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}",2013,"0","54_0_donor",0
"54_0",0.08716099,0.06973691,0.039225347,0.33508125,0.13691719,0.039904125,0.17048931,0.7904106,"2014-01-01",0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}",2014,"0","54_0_donor",0
"54_0",0.17026007,0.17317742,0.14848989,0.39180952,0.25881577,0.158023,0.26747733,0.4503422,"2015-01-01",0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}",2015,"0","54_0_donor",1
"57_0",0.090451464,0.07019585,0.04613649,0.2529239,0.1200019,0.043608557,0.13300493,0.69145703,"2001-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}",2001,"0","57_0_donor",0
"57_0",0.08368372,0.066969186,0.04072098,0.26071912,0.12680583,0.048039615,0.13206346,0.7298237,"2002-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}",2002,"0","57_0_donor",0
"57_0",0.0934955,0.07043046,0.047759406,0.25129646,0.124330774,0.0480685,0.1365316,0.6805988,"2003-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}",2003,"0","57_0_donor",0
"57_0",0.10977908,0.091230676,0.06685621,0.27747786,0.14700028,0.05949153,0.16354184,0.6116782,"2004-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}",2004,"0","57_0_donor",0
"57_0",0.086552605,0.064891666,0.039575875,0.246937,0.11769227,0.03760326,0.12674741,0.72374105,"2005-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}",2005,"0","57_0_donor",0
"57_0",0.10407176,0.08105632,0.065788835,0.2142342,0.15043105,0.07090016,0.12839173,0.5301184,"2006-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}",2006,"0","57_0_donor",1
"57_0",0.09531217,0.08019552,0.055100255,0.31542832,0.19910824,0.08474527,0.17047985,0.70258564,"2007-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}",2007,"0","57_0_donor",1
"57_0",0.18082431,0.16584954,0.15025604,0.366042,0.23825625,0.13480446,0.25414976,0.41794842,"2008-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}",2008,"0","57_0_donor",1
"57_0",0.098593496,0.08505948,0.059257675,0.3742013,0.19320333,0.069044776,0.1983122,0.7265823,"2009-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}",2009,"0","57_0_donor",1
"57_0",0.08965922,0.07673973,0.046976723,0.3346307,0.16148242,0.05476375,0.18340755,0.75379556,"2010-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}",2010,"0","57_0_donor",1
"57_0",0.11389227,0.098046176,0.0729901,0.34454972,0.18668424,0.08189475,0.19872825,0.6503802,"2011-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}",2011,"0","57_0_donor",1
"57_0",0.105960555,0.08935435,0.08292324,0.2238253,0.21819204,0.10990555,0.14210065,0.4593406,"2012-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}",2012,"0","57_0_donor",1
"57_0",0.11191185,0.10076037,0.06766924,0.39967996,0.23299608,0.08691031,0.22430038,0.7104125,"2013-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}",2013,"0","57_0_donor",1
"57_0",0.08726712,0.0840919,0.046400376,0.3822487,0.17178868,0.057172373,0.20231046,0.7835041,"2014-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}",2014,"0","57_0_donor",1
"57_0",0.100772284,0.08800128,0.05469288,0.29773474,0.12771231,0.044375733,0.17107299,0.68962204,"2015-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}",2015,"0","57_0_donor",1
"58_0",0.09283196,0.073973134,0.05016444,0.28162447,0.12488738,0.044003382,0.15449521,0.69761235,"2001-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}",2001,"0","58_0_donor",0
"58_0",0.08095778,0.062456768,0.035241492,0.25549376,0.115755275,0.039298747,0.13750884,0.75756985,"2002-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}",2002,"0","58_0_donor",0
"58_0",0.08237012,0.0607292,0.035079524,0.25289935,0.11290488,0.035121545,0.13359317,0.7563743,"2003-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}",2003,"0","58_0_donor",0
"58_0",0.08562978,0.06327674,0.036240306,0.22945511,0.09686817,0.029104397,0.121520355,0.72720414,"2004-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}",2004,"0","58_0_donor",0
"58_0",0.12726642,0.1080246,0.088129506,0.29409784,0.16732569,0.08330083,0.18234399,0.5388634,"2005-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}",2005,"0","58_0_donor",0
"58_0",0.10721983,0.08659689,0.07222311,0.2165149,0.17368032,0.084761105,0.13455282,0.49973255,"2006-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}",2006,"0","58_0_donor",1
"58_0",0.09470792,0.08828128,0.060383055,0.33705175,0.1775897,0.06849996,0.18551981,0.69613606,"2007-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}",2007,"0","58_0_donor",1
"58_0",0.118003435,0.10211756,0.08878754,0.24602291,0.19131133,0.087059945,0.16881914,0.46962503,"2008-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}",2008,"0","58_0_donor",1
"58_0",0.26176834,0.26168388,0.2640913,0.47174188,0.38556895,0.2808028,0.35997966,0.2821979,"2009-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}",2009,"0","58_0_donor",1
"58_0",0.10688542,0.100887865,0.096679196,0.27010673,0.25616077,0.12412734,0.17110445,0.47283038,"2010-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}",2010,"0","58_0_donor",1
"58_0",0.12521434,0.1212501,0.12311015,0.2630603,0.2780048,0.15366451,0.18422392,0.36240512,"2011-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}",2011,"0","58_0_donor",1
"58_0",0.10001446,0.093732044,0.06841953,0.32013756,0.18131047,0.06925647,0.18368554,0.6478277,"2012-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}",2012,"0","58_0_donor",1
"58_0",0.1607155,0.15011849,0.13244423,0.3899974,0.27120897,0.15212467,0.24639878,0.4929798,"2013-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}",2013,"0","58_0_donor",1
"58_0",0.1099094,0.108585715,0.076875545,0.5578693,0.24905321,0.09524422,0.27667576,0.75777495,"2014-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}",2014,"0","58_0_donor",1
"58_0",0.14045928,0.12756708,0.10419558,0.4465128,0.21897614,0.10635521,0.2585048,0.62159437,"2015-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}",2015,"0","58_0_donor",1
